workspace_id,workspace_name,capacity_name,report_id,report_name,report_total_pages,page_id,page_name,page_ordinal,view_date,view_count,unique_users,avg_dwell_seconds,top_persona
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p015,STUDY-202 — Demographics,16,2026-04-16,2,1,14.3,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p016,STUDY-202 — Baseline Characteristics,17,2026-04-16,1,1,10.2,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p017,STUDY-202 — Patient Disposition,18,2026-04-16,1,1,14.7,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p019,STUDY-202 — Efficacy Primary Endpoint,20,2026-04-16,1,1,15.8,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p020,STUDY-202 — Efficacy Secondary Endpoints,21,2026-04-16,3,1,14.5,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p021,STUDY-202 — Tumor Response (RECIST),22,2026-04-16,2,1,11.2,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p022,STUDY-202 — Survival Curves,23,2026-04-16,2,1,25.5,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p024,STUDY-202 — Genomic Signatures,25,2026-04-16,1,1,14.0,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p026,STUDY-202 — Exposure-Response,27,2026-04-16,1,1,29.0,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p028,STUDY-202 — Query Aging,29,2026-04-16,1,1,16.8,Data Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p000,STUDY-202 — Study Overview,1,2026-04-17,26,4,42.0,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p001,STUDY-202 — Enrollment Funnel,2,2026-04-17,3,1,12.9,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p002,STUDY-202 — Site Performance,3,2026-04-17,5,2,16.0,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p003,STUDY-202 — Screen Fail Reasons,4,2026-04-17,2,1,18.1,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p004,STUDY-202 — Protocol Deviations,5,2026-04-17,3,1,20.6,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p005,STUDY-202 — Adverse Events Summary,6,2026-04-17,13,3,14.3,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p006,STUDY-202 — Serious Adverse Events,7,2026-04-17,19,3,29.8,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p007,STUDY-202 — SUSAR Tracking,8,2026-04-17,4,1,12.8,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p008,STUDY-202 — Concomitant Medications,9,2026-04-17,9,2,46.7,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p009,STUDY-202 — Lab Out-of-Range,10,2026-04-17,5,2,25.8,Data Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p010,STUDY-202 — Vital Signs Trends,11,2026-04-17,50,5,74.7,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p011,STUDY-202 — ECG Findings,12,2026-04-17,2,1,12.5,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p012,STUDY-202 — Pharmacokinetics,13,2026-04-17,2,1,17.8,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p013,STUDY-202 — Dose Modifications,14,2026-04-17,1,1,12.8,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p014,STUDY-202 — Discontinuations,15,2026-04-17,4,1,12.9,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p015,STUDY-202 — Demographics,16,2026-04-17,1,1,15.9,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p016,STUDY-202 — Baseline Characteristics,17,2026-04-17,1,1,11.0,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p017,STUDY-202 — Patient Disposition,18,2026-04-17,1,1,22.4,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p019,STUDY-202 — Efficacy Primary Endpoint,20,2026-04-17,2,1,7.6,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p020,STUDY-202 — Efficacy Secondary Endpoints,21,2026-04-17,1,1,22.7,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p021,STUDY-202 — Tumor Response (RECIST),22,2026-04-17,1,1,25.0,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p022,STUDY-202 — Survival Curves,23,2026-04-17,1,1,7.4,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p023,STUDY-202 — Biomarker Analysis,24,2026-04-17,1,1,4.0,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p024,STUDY-202 — Genomic Signatures,25,2026-04-17,1,1,25.3,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p025,STUDY-202 — PK/PD Modeling,26,2026-04-17,1,1,12.7,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p026,STUDY-202 — Exposure-Response,27,2026-04-17,2,1,15.7,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p027,STUDY-202 — Data Quality Dashboard,28,2026-04-17,1,1,13.4,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p028,STUDY-202 — Query Aging,29,2026-04-17,2,1,23.3,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p030,STUDY-202 — IMP Accountability,31,2026-04-17,1,1,5.2,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p000,STUDY-202 — Study Overview,1,2026-04-18,9,2,39.7,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p001,STUDY-202 — Enrollment Funnel,2,2026-04-18,1,1,18.5,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p003,STUDY-202 — Screen Fail Reasons,4,2026-04-18,3,1,18.9,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p004,STUDY-202 — Protocol Deviations,5,2026-04-18,2,1,25.5,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p006,STUDY-202 — Serious Adverse Events,7,2026-04-18,2,1,29.3,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p008,STUDY-202 — Concomitant Medications,9,2026-04-18,4,1,19.7,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p009,STUDY-202 — Lab Out-of-Range,10,2026-04-18,1,1,10.1,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p010,STUDY-202 — Vital Signs Trends,11,2026-04-18,8,2,72.1,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p011,STUDY-202 — ECG Findings,12,2026-04-18,1,1,30.4,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p014,STUDY-202 — Discontinuations,15,2026-04-18,1,1,4.4,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p019,STUDY-202 — Efficacy Primary Endpoint,20,2026-04-18,1,1,9.5,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p026,STUDY-202 — Exposure-Response,27,2026-04-18,1,1,27.2,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p027,STUDY-202 — Data Quality Dashboard,28,2026-04-18,1,1,12.4,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p000,STUDY-202 — Study Overview,1,2026-04-19,4,1,41.6,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p001,STUDY-202 — Enrollment Funnel,2,2026-04-19,1,1,13.3,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p003,STUDY-202 — Screen Fail Reasons,4,2026-04-19,1,1,25.3,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p004,STUDY-202 — Protocol Deviations,5,2026-04-19,3,1,18.5,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p005,STUDY-202 — Adverse Events Summary,6,2026-04-19,1,1,10.7,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p006,STUDY-202 — Serious Adverse Events,7,2026-04-19,1,1,33.8,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p007,STUDY-202 — SUSAR Tracking,8,2026-04-19,2,1,30.4,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p008,STUDY-202 — Concomitant Medications,9,2026-04-19,3,1,29.9,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p009,STUDY-202 — Lab Out-of-Range,10,2026-04-19,1,1,29.0,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p010,STUDY-202 — Vital Signs Trends,11,2026-04-19,18,3,75.7,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p011,STUDY-202 — ECG Findings,12,2026-04-19,1,1,17.7,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p012,STUDY-202 — Pharmacokinetics,13,2026-04-19,1,1,14.0,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p014,STUDY-202 — Discontinuations,15,2026-04-19,1,1,17.2,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p015,STUDY-202 — Demographics,16,2026-04-19,1,1,21.8,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p019,STUDY-202 — Efficacy Primary Endpoint,20,2026-04-19,1,1,24.1,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p022,STUDY-202 — Survival Curves,23,2026-04-19,1,1,13.6,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p023,STUDY-202 — Biomarker Analysis,24,2026-04-19,1,1,18.3,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p025,STUDY-202 — PK/PD Modeling,26,2026-04-19,1,1,18.7,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p000,STUDY-202 — Study Overview,1,2026-04-20,19,3,32.9,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p001,STUDY-202 — Enrollment Funnel,2,2026-04-20,2,1,19.2,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p003,STUDY-202 — Screen Fail Reasons,4,2026-04-20,2,1,16.4,Data Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p004,STUDY-202 — Protocol Deviations,5,2026-04-20,2,1,23.6,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p005,STUDY-202 — Adverse Events Summary,6,2026-04-20,5,2,31.2,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p006,STUDY-202 — Serious Adverse Events,7,2026-04-20,10,2,22.3,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p007,STUDY-202 — SUSAR Tracking,8,2026-04-20,7,2,22.2,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p008,STUDY-202 — Concomitant Medications,9,2026-04-20,7,2,26.3,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p009,STUDY-202 — Lab Out-of-Range,10,2026-04-20,7,2,17.2,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p010,STUDY-202 — Vital Signs Trends,11,2026-04-20,61,5,68.9,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p011,STUDY-202 — ECG Findings,12,2026-04-20,2,1,11.9,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p014,STUDY-202 — Discontinuations,15,2026-04-20,5,2,8.2,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p015,STUDY-202 — Demographics,16,2026-04-20,3,1,10.5,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p016,STUDY-202 — Baseline Characteristics,17,2026-04-20,2,1,13.4,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p017,STUDY-202 — Patient Disposition,18,2026-04-20,2,1,19.7,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p018,STUDY-202 — Cohort Comparison,19,2026-04-20,1,1,22.0,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p019,STUDY-202 — Efficacy Primary Endpoint,20,2026-04-20,3,1,10.3,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p020,STUDY-202 — Efficacy Secondary Endpoints,21,2026-04-20,2,1,24.8,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p021,STUDY-202 — Tumor Response (RECIST),22,2026-04-20,1,1,12.1,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p022,STUDY-202 — Survival Curves,23,2026-04-20,3,1,4.0,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p024,STUDY-202 — Genomic Signatures,25,2026-04-20,1,1,20.5,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p025,STUDY-202 — PK/PD Modeling,26,2026-04-20,1,1,17.6,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p027,STUDY-202 — Data Quality Dashboard,28,2026-04-20,1,1,18.0,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p029,STUDY-202 — Monitoring Visits,30,2026-04-20,1,1,9.1,Data Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p030,STUDY-202 — IMP Accountability,31,2026-04-20,1,1,6.9,Data Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p000,STUDY-202 — Study Overview,1,2026-04-21,26,4,36.0,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p003,STUDY-202 — Screen Fail Reasons,4,2026-04-21,4,1,16.0,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p004,STUDY-202 — Protocol Deviations,5,2026-04-21,3,1,19.2,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p005,STUDY-202 — Adverse Events Summary,6,2026-04-21,7,2,15.7,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p006,STUDY-202 — Serious Adverse Events,7,2026-04-21,12,2,28.4,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p007,STUDY-202 — SUSAR Tracking,8,2026-04-21,6,2,29.4,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p008,STUDY-202 — Concomitant Medications,9,2026-04-21,9,2,25.6,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study202,Phase II STUDY-202 — Safety Review,35,rep-clin-study202::p010,STUDY-202 — Vital Signs Trends,11,2026-04-21,51,5,69.2,Biostatistician
